钱也	267713
钱买	95633
钱了	2985161
钱包	4017688
钱去	39992
钱吗	812290
钱吧	584633
钱呀	341878
钱呢	746978
钱和	161142
钱哥	10836
钱啊	1442422
钱塘	294319
钱多	2100410
钱够	260290
钱夹	162580
钱少	736735
钱就	343824
钱币	2394615
钱庄	727307
钱数	299175
钱是	461667
钱来	293434
钱柜	487822
钱款	139822
钱江	605718
钱没	232280
钱物	84199
钱的	1967495
钱给	212447
钱花	440946
钱袋	199026
钱财	913848
钱赚	269972
钱还	163823
钱途	776617
钱都	851101
钱钱	1216361
钱龙	108504
钳子	583000
钳工	300494
钻了	251969
钻井	337298
钻入	72247
钻出	89922
钻到	233596
钻头	442367
钻孔	474338
钻戒	983509
钻探	170187
钻机	184169
钻石	4892948
钻研	954566
钻过	33241
钻进	456582
钻钻	80590
钻饰	40092
钾肥	185505
钾芮	62439
铁丝	567661
铁人	703977
铁军	241139
铁制	72707
铁剑	137662
铁匠	920834
铁卫	52718
铁器	98669
铁块	143768
铁城	285918
铁塔	588565
铁壁	209722
铁定	900230
铁山	229827
铁岭	766677
铁律	51432
铁心	167236
铁手	93710
铁拳	447604
铁杆	524125
铁板	727393
铁架	164421
铁柱	126590
铁树	173926
铁桥	123872
铁桶	130275
铁棍	158416
铁棒	240013
铁片	267312
铁牛	131869
铁球	111188
铁甲	766488
铁的	356260
铁皮	830533
铁盒	414765
铁石	397477
铁矿	754729
铁窗	162456
铁笼	74060
铁管	126307
铁索	142532
铁腕	99480
铁艺	279690
铁蛋	136410
铁血	1817406
铁西	284913
铁证	197022
铁质	165275
铁路	6026311
铁轨	254591
铁通	1377097
铁道	981968
铁钉	138979
铁链	252548
铁锅	286137
铁锈	181833
铁锤	310054
铁锭	356399
铁锹	293704
铁门	486387
铁青	94642
铁马	319077
铁骑	421015
铁骨	245760
铂金	732320
铃儿	200697
铃兰	124523
铃声	6576462
铃木	1136075
铃铛	895490
铃音	559869
铅球	217656
铅笔	1825962
铆钉	436238
铛铛	111331
铜业	163064
铜仁	356653
铜价	115369
铜像	159793
铜元	1759273
铜器	95337
铜奖	65779
铜山	167725
铜川	317304
铜币	339041
铜板	332984
铜牌	469858
铜牙	32436
铜矿	420942
铜管	226876
铜线	243989
铜质	82549
铜钱	465288
铜锭	278380
铜镜	133410
铜陵	644217
铜须	693619
铜鼓	247380
铝业	448410
铝制	122937
铝塑	255953
铝材	153612
铝板	188643
铝箔	181412
铝管	53074
铠甲	1060586
铣刀	92850
铣刨	21
铣床	201323
铪铪	33949
铬渣	15530
铭刻	168814
铭文	439669
铭牌	269501
铭瑄	141922
铭记	912012
铭鑫	32581
铮铮	171025
铰链	213711
铱搬	79111
铲子	658120
铲车	271818
铲铲	134688
铲除	297787
银丝	143065
银两	321585
银价	51579
银保	93949
银元	183824
银光	254087
银华	154630
银卡	245070
银发	169580
银器	65457
银城	131691
银奖	109034
银子	2572636
银家	70454
银川	1080391
银币	2276537
银幕	269345
银座	683295
银时	104307
银星	119844
银月	543518
银杏	830736
银根	124594
银毫	18528
银河	2103928
银泰	498126
银海	203948
银湖	134606
银滩	188131
银灰	231676
银牌	433404
银狐	265199
银白	319965
银的	244541
银矿	217272
银票	322199
银翼	148425
银耳	531031
银联	644044
银胆	25288
银色	2606654
银花	188440
银行	29333149
银豆	6037
银质	84884
银都	159946
银针	138036
银锭	404009
银饰	375665
银魂	582848
银鱼	77175
银龙	246494
铸件	151688
铸剑	94567
铸就	313380
铸成	122377
铸造	869720
铸铁	418580
铺上	251647
铺了	112269
铺位	201516
铺在	96164
铺地	134440
铺垫	1018203
铺好	288356
铺子	621950
铺床	306795
铺开	259820
铺满	203737
铺的	197496
铺盖	441637
铺着	90136
铺砖	73391
铺装	239997
铺设	661715
铺货	357259
铺贴	147431
铺路	420394
铺陈	48028
铺面	341687
链万	2239
链子	1703347
链家	129204
链接	10815870
链条	768350
链表	172142
链路	318089
铿锵	343560
销售	22927662
销声	269113
销往	286803
销户	391851
销毁	868018
销账	97210
销货	176339
销路	530105
销量	3898671
销项	144167
销魂	1861178
锁上	469178
锁了	694906
锁住	606659
锁具	128722
锁在	251789
锁好	335058
锁定	3080297
锁屏	677450
锁帖	96841
锁扣	124318
锁死	192171
锁水	68284
锁甲	441171
锁的	199537
锁着	376425
锁码	110562
锁紧	167053
锁车	99324
锁链	400503
锁门	957111
锁骨	556653
锂电	278381
锄头	564255
锄禾	219704
锅中	138018
锅内	114699
锅包	160544
锅子	424435
锅巴	402610
锅底	388500
锅炉	1630704
锅盖	591090
锅贴	250165
锅里	1093863
锅锅	184081
锆石	135245
锈蚀	185707
锋利	688377
锋睿	4550
锋线	144003
锋芒	502519
锋芝	62696
锋范	283693
锋行	74133
锋锐	72290
锐减	209535
锐利	373725
锐化	133125
锐宝	143
锐度	101833
锐志	439021
锐意	260287
锐捷	216310
锐欧	72920
锐步	129488
锐气	214816
错乱	788129
错了	15844697
错事	568341
错位	838863
错吧	493940
错啊	312063
错啦	1123887
错在	396268
错失	397552
错字	1379544
错峰	77661
错开	642556
错怪	587835
错愕	256364
错杀	153930
错爱	441449
错的	1997152
错综	202087
错药	59580
错落	208052
错觉	1708959
错误	14758866
错过	5642229
错错	265858
错题	283293
锚具	29490
锚固	146542
锚杆	136981
锡林	277261
锡矿	145727
锡纸	211678
锣鼓	318343
锤子	3159473
锤炼	192744
锤锤	274431
锥子	200305
锥形	236804
锦亭	217327
锦华	211731
锦囊	586191
锦园	80476
锦城	224785
锦州	1488496
锦旗	281569
锦江	1183607
锦湖	224359
锦瑟	154447
锦纶	85216
锦绣	1282918
锦缎	97712
锦衣	397501
锦路	20160
锦里	114901
锦鲤	241894
键位	495924
键值	157841
键入	223461
键和	42091
键帽	62933
键盘	10447451
键鼠	498423
锯齿	536933
锵锵	587369
锺意	47510
锻炼	11244416
锻造	1113632
镀层	76275
镀膜	304591
镀金	458505
镀铬	198884
镀银	85512
镀锌	805069
镁铝	120942
镂空	640728
镇上	778168
镇东	61170
镇区	230944
镇压	589376
镇妖	199549
镇子	176036
镇宅	102598
镇守	186118
镇定	979652
镇店	5367
镇江	4056726
镇派	61837
镇海	386963
镇痛	198210
镇的	494374
镇远	118568
镇里	185316
镇长	510774
镇静	420232
镇魂	267130
镊子	248967
镌刻	88717
镖局	282763
镜中	270301
镜像	1548187
镜头	6945406
镜子	3629770
镜架	180288
镜框	395594
镜湖	346142
镜片	987302
镜花	262775
镜面	592751
镜音	117384
镣铐	63909
镨陴	87063
镭射	272174
镭雕	2840
镭风	37915
镯子	481466
镰刀	744491
镱皿	82430
镶嵌	1030023
镶边	82949
镶钻	203354
长个	642032
长丰	291057
长久	3810176
长乐	740676
长了	3875233
长于	136154
长些	194221
长传	156423
长住	196137
长信	143573
长假	1999770
长兴	671339
长出	627806
长刀	125776
长到	500447
长剑	412183
长势	157517
长卷	80234
长卿	162757
长发	2709811
长号	227441
长叹	268769
长命	549414
长啊	228786
长啸	183562
长因	11000
长在	614135
长城	4904565
长处	770757
长夜	811884
长大	7471078
长天	164638
长女	110695
长子	481989
长存	283904
长孙	198966
长宁	411044
长安	4328620
长官	524954
长宽	496462
长寿	2296041
长尾	254271
长岛	332525
长岭	195094
长崎	86275
长工	225616
长平	142244
长年	440416
长庆	170480
长度	3623625
长廊	448402
长弓	181508
长征	1301023
长得	8011757
长成	891342
长戟	19395
长按	279848
长效	589188
长斑	137020
长春	5279893
长有	95519
长期	11411195
长条	426659
长枪	360222
长柄	304177
长梦	236811
长椅	115499
长款	989724
长歌	241575
长毛	864789
长汀	119131
长江	5496387
长沙	7067908
长河	481705
长治	842158
长泽	83134
长流	192440
长海	268813
长清	256669
长满	227789
长滩	63825
长点	1478526
长焦	487874
长片	92682
长牙	313970
长生	1383070
长痘	455659
长白	302900
长的	4871071
长盛	123566
长直	48412
长相	3340798
长眠	271216
长着	744401
长矛	288093
长短	1475267
长空	510884
长笛	176077
长筒	201749
长篇	1302203
长约	231150
长线	826208
长老	1701617
长者	340886
长而	38191
长肉	1345340
长胖	1698093
长胜	142363
长脸	335846
长腿	598964
长草	268742
长荣	113579
长葛	80431
长虹	1262509
长街	135821
长补	290286
长衫	156864
长袍	571853
长袖	2614325
长裙	814434
长裤	1316707
长谈	217577
长足	45374
长跑	721943
长身	60937
长辈	1991429
长达	1260374
长进	1119590
长远	2200732
长途	4510890
长长	1709893
长门	169733
长阳	502866
长隆	327126
长青	791930
长靴	437023
长风	593329
长高	1034459
长鸣	180151
长龙	270419
门上	623145
门下	286450
门业	174613
门中	67870
门主	135191
门了	336865
门人	218021
门传	116362
门儿	167401
门内	542100
门前	1867364
门卫	1436134
门厅	241667
门口	12583292
门后	296229
门吏	165508
门和	81894
门外	1840556
门头	503484
门套	211719
门子	341635
门将	572895
门市	1091004
门帘	213203
门店	1296612
门徒	381336
门户	13946502
门房	130378
门扇	59196
门是	65466
门服	84376
门板	383753
门柱	166954
门框	371552
门楣	74127
门楼	136444
门槛	1644676
门洞	213158
门派	3448733
门牌	445811
门牙	621266
门生	137699
门的	631730
门神	473582
门票	4243666
门禁	569968
门窗	1555328
门类	207237
门缝	297944
门被	80798
门诊	1688202
门课	475793
门路	995284
门边	236698
门道	456945
门里	210350
门铃	559675
门锁	686981
门门	184603
门面	1743067
闪了	1853765
闪亮	1632820
闪人	1802787
闪光	1976118
闪出	96770
闪动	480906
闪吧	687818
闪图	428532
闪失	166083
闪婚	979863
闪存	297892
闪客	640874
闪屏	229405
闪开	554592
闪灯	138796
闪灵	267893
闪烁	1394371
闪现	793851
闪电	4001775
闪着	380364
闪耀	969843
闪身	89255
闪躲	254528
闪过	670361
闪避	1036126
闪闪	1564534
闪龙	61027
闫妮	188317
闭上	1887714
闭了	177812
闭关	1388165
闭卷	358077
闭口	418587
闭合	533381
闭嘴	2310859
闭塞	522600
闭幕	678349
闭环	176396
闭目	363821
闭眼	1334202
闭着	1023093
闭经	114909
闭锁	142305
闭门	733781
闭麦	141918
问下	5741844
问世	508103
问个	2374499
问了	7942581
问人	267036
问他	6699489
问价	598758
问你	16815042
问候	4065060
问其	69086
问出	205254
问到	1031689
问卷	2119786
问及	252015
问句	587768
问号	2008289
问吧	1809330
问呢	530498
问哈	596069
问哦	764199
问啊	466487
问啥	537315
问天	355086
问她	2591028
问好	2287319
问完	631775
问得	459119
问心	98922
问您	302704
问情	336780
问我	14204113
问政	198543
问曰	38608
问津	429263
问清	240282
问的	3157824
问着	407817
问答	2753369
问诊	88744
问话	373018
问询	176010
问谁	1118469
问责	355950
问起	920900
问路	513346
问过	5131998
问这	521037
问道	3615421
问问	23438689
问题	93698406
问鼎	237264
闯了	158648
闯入	393602
闯关	535109
闯出	126240
闯祸	366694
闯荡	726356
闯过	146298
闯进	258930
闯闯	563006
闲了	878071
闲事	466640
闲云	242079
闲人	1683199
闲得	396612
闲心	832807
闲情	1104973
闲扯	287241
闲散	249746
闲时	202728
闲暇	737074
闲杂	1469438
闲来	508484
闲的	3442078
闲着	5108620
闲置	3170897
闲聊	3071481
闲言	13933
闲话	1209782
闲谈	405994
闲适	137731
闲逛	945319
闲钱	828249
闲闲	146717
间客	109044
间或	143049
间房	570889
间接	2127961
间断	804782
间有	40218
间歇	402619
间的	1316334
间谍	2014717
间距	1254564
间隔	2100002
间隙	1133245
闵埔	76005
闵行	605925
闷了	333243
闷声	150333
闷头	282831
闷棍	222781
闷死	967340
闷气	347194
闷热	978260
闷着	412488
闷闷	923729
闷骚	1925063
闸北	267673
闸门	331195
闸阀	159343
闹了	1129116
闹事	1112068
闹出	206721
闹到	373391
闹剧	392813
闹听	234647
闹市	275298
闹得	958084
闹心	3146135
闹的	463110
闹着	747295
闹翻	746707
闹腾	1014840
闹过	269984
闹钟	2644957
闹铃	676616
闹闹	1686208
闹鬼	491642
闺中	211046
闺女	2545855
闺房	387821
闺秀	374596
闺蜜	1102540
闻之	232523
闻人	57011
闻其	233795
闻到	1491723
闻博	977
闻名	825153
闻听	76681
闻声	163041
闻着	371335
闻腥	4480
闻见	193633
闻言	241051
闻讯	159183
闻闻	590668
闻风	139726
闻香	235843
闽东	95403
闽侯	140701
闽北	92576
闽南	723075
闽台	123309
闽江	200126
闽西	92200
闽龙	19181
阀门	1215770
阁下	626098
阁主	54373
阁楼	868235
阅兵	1029819
阅卷	328474
阅历	1236952
阅示	56521
阅至	175965
阅览	362621
阅读	14018103
阆中	189352
阈值	141566
阉了	448214
阉割	525089
阎王	674456
阎罗	147926
阎良	258676
阐发	57200
阐收	2978
阐明	298592
阐述	1298832
阐释	238603
阑尾	254458
阑珊	483533
阔以	123606
阔别	161021
阔绰	116978
阖家	356205
阜南	90918
阜宁	266047
阜成	170486
阜新	618110
阜阳	914778
队中	127690
队了	294424
队伍	9324294
队内	187277
队列	609861
队医	70765
队友	3097318
队名	251590
队员	3274773
队和	73958
队在	203587
队形	774829
队服	345384
队的	940277
队里	1160437
队长	9362673
阡陌	118709
防伪	1068397
防住	142227
防具	677850
防冻	243866
防务	312522
防区	105904
防卫	655201
防备	836265
防守	2711594
防寒	429973
防尘	724698
防弹	366795
防御	5804173
防战	210970
防抖	362368
防护	3067853
防控	559014
防撞	425543
防晒	1439998
防暑	578075
防暴	161590
防止	4689055
防毒	490741
防水	3331214
防汛	411385
防治	2027710
防洪	401194
防渗	103413
防滑	885181
防潮	415872
防火	1850282
防灾	234233
防爆	758954
防疫	763271
防病	168884
防癌	105518
防盗	1654328
防着	493121
防空	581686
防线	995055
防腐	686320
防臭	73534
防范	1993536
防虫	143281
防蚊	124470
防装	233819
防身	585859
防锈	409591
防长	69843
防雨	300714
防雷	508405
防震	369301
防霉	92404
防风	464461
防骑	320009
防骗	219380
防高	181530
阳下	3995
阳光	15491782
阳关	624177
阳具	198829
阳刚	718138
阳区	125797
阳历	2096601
阳县	662499
阳台	6909403
阳城	129499
阳子	122838
阳宅	63746
阳山	186154
阳性	676835
阳明	358331
阳春	799174
阳朔	660294
阳极	175959
阳气	310869
阳江	594073
阳泉	511624
阳炎	220701
阳爻	80812
阳物	24103
阳痿	1450909
阳神	151259
阳线	206380
阳虚	179131
阳谷	233457
阳阳	812294
阴云	109943
阴人	238684
阴冷	438807
阴凉	290351
阴功	173645
阴历	1973932
阴唇	343258
阴囊	218339
阴天	2307146
阴寒	30192
阴山	105973
阴干	43948
阴平	146352
阴影	3665783
阴性	426019
阴户	82817
阴晴	290053
阴暗	1229105
阴极	159833
阴柔	149560
阴核	42002
阴森	345159
阴毛	448342
阴气	236523
阴沉	380306
阴精	35446
阴线	213547
阴茎	1193156
阴蒂	462065
阴虚	280194
阴谋	1674775
阴跌	51761
阴道	1855704
阴郁	344792
阴部	490357
阴间	196034
阴阜	21601
阴阳	2209317
阴险	1729326
阴雨	700942
阴霾	560639
阴风	162027
阴魂	421931
阵中	106372
阵亡	587975
阵仗	90046
阵列	403384
阵前	75028
阵势	351092
阵地	1257070
阵型	577920
阵子	913186
阵容	2076061
阵形	30143
阵法	406705
阵痛	266106
阵线	267524
阵脚	210217
阵营	1979322
阵间	44355
阵阵	935359
阵雨	642816
阵雪	40907
阵风	143454
阶层	1372046
阶梯	1123248
阶段	12816071
阶级	2734703
阻值	137562
阻击	658104
阻力	1265627
阻塞	449548
阻尼	390839
阻抗	283404
阻拦	520709
阻挠	319590
阻挡	1200470
阻断	297923
阻止	3355495
阻滞	164346
阻燃	287332
阻碍	1729829
阻隔	546026
阿三	527608
阿东	164231
阿丹	81017
阿丽	125845
阿乐	54456
阿九	275976
阿亮	166396
阿伟	196253
阿伦	292596
阿伯	331997
阿俊	74005
阿信	455814
阿健	130867
阿光	69416
阿克	511887
阿公	159839
阿兰	328615
阿凯	135320
阿力	84986
阿勇	100023
阿勒	398969
阿华	283672
阿南	55635
阿卡	714636
阿发	167644
阿叔	131782
阿古	90449
阿吉	255494
阿呆	408710
阿哥	974424
阿哲	90355
阿四	91661
阿土	109603
阿坝	201777
阿城	187727
阿基	288933
阿夜	12417
阿奇	307039
阿奎	145390
阿奴	299563
阿妈	1333096
阿妹	357495
阿姆	492525
阿姐	312960
阿姨	7783710
阿威	54540
阿娇	1122548
阿婆	962039
阿宝	675781
阿宾	120081
阿尔	2710551
阿尼	662685
阿峰	114771
阿布	2174061
阿帅	42180
阿强	162695
阿德	538868
阿成	37747
阿扁	259170
阿拉	2434510
阿敏	126909
阿文	182489
阿斗	422715
阿斯	896258
阿明	188454
阿星	142671
阿曼	386099
阿木	198698
阿朱	166340
阿朵	273058
阿杜	665501
阿杰	297397
阿林	70299
阿桑	492148
阿梅	123928
阿森	65543
阿武	119150
阿比	362593
阿毛	244981
阿水	85442
阿波	129354
阿泰	305730
阿海	219830
阿满	27672
阿炳	129830
阿爸	439676
阿牛	366980
阿狸	624881
阿玛	243631
阿玲	104838
阿瑟	235137
阿瓦	546838
阿甘	852245
阿福	425332
阿穆	72313
阿米	562816
阿紫	483239
阿红	365241
阿细	12834
阿罗	119534
阿美	101440
阿联	235736
阿胶	556237
阿良	71676
阿芙	60217
阿花	141023
阿芳	138340
阿苏	323959
阿莫	526361
阿莱	355107
阿莲	99898
阿萨	405208
阿蒙	118958
阿虎	243923
阿西	166388
阿訇	919630
阿诺	262186
阿谁	49738
阿贝	97893
阿贵	124176
阿赫	371911
阿辉	158475
阿达	580030
阿迪	1321119
阿迷	1084867
阿郎	197183
阿里	5300820
阿金	153138
阿门	1406533
阿阿	84760
阿难	60258
阿雅	180838
阿雪	77986
阿雷	74481
阿飞	649014
阿香	172436
阿鲁	359825
阿黄	152288
阿齐	28823
阿龙	280968
陀缫	71628
陀螺	335360
附上	1320128
附中	1221799
附件	7509208
附体	591923
附则	137256
附加	2922038
附后	326238
附和	465197
附图	874656
附在	298305
附子	104972
附小	364539
附属	2644816
附带	1587547
附庸	134582
附录	678236
附有	300449
附注	311541
附着	374371
附股	47892
附表	937598
附赠	355581
附身	407593
附近	12904853
附送	772518
附院	297094
附魔	1758539
际遇	269034
陆上	134314
陆丰	163791
陆云	71798
陆仟	175817
陆佰	141869
陆克	37479
陆军	1165607
陆地	706191
陆川	192279
陆战	102774
陆拾	128884
陆明	49726
陆毅	318007
陆河	214242
陆涛	152132
陆游	276426
陆生	93989
陆续	2242155
陆羽	78503
陆翊	34325
陆薇	2778
陆虎	115246
陆路	221531
陆运	168740
陆逊	477421
陆风	208036
陆龟	143274
陇南	162572
陇海	119751
陇西	132400
陈东	165266
陈丽	377732
陈乐	51093
陈云	305048
陈亮	221840
陈仓	338154
陈伟	683672
陈佳	236740
陈俊	325683
陈健	100188
陈光	188056
陈军	186210
陈凯	161467
陈列	803409
陈刚	228830
陈勇	216684
陈升	206331
陈华	223116
陈哥	229164
陈国	406678
陈坤	574986
陈好	266567
陈姐	226021
陈姓	33856
陈子	197465
陈宇	228492
陈宫	443508
陈家	671253
陈寿	87067
陈工	153914
陈平	194123
陈年	537066
陈庆	165983
陈建	580002
陈强	182082
陈志	528202
陈思	529748
陈怡	195562
陈总	648142
陈慧	397015
陈敏	242944
陈数	92331
陈文	597196
陈斌	159850
陈新	167979
陈旧	624757
陈旭	335935
陈明	535452
陈晓	664626
陈晨	284315
陈曦	170257
陈村	113118
陈杰	282179
陈林	143184
陈某	227309
陈毅	247676
陈氏	176679
陈永	315937
陈洁	233533
陈浩	326649
陈涛	264172
陈潇	41161
陈燕	262638
陈玉	416683
陈琳	426193
陈瑞	338931
陈生	104521
陈皮	249201
陈真	225624
陈磊	191898
陈立	261487
陈红	362275
陈翔	548861
陈胜	286415
陈艳	217309
陈芳	146892
陈设	134024
陈诚	124076
陈豪	141282
陈赓	66077
陈超	225776
陈辉	160921
陈述	1411797
陈醋	189896
陈金	230765
陈阳	131490
陈雪	213467
陈雷	124170
陈静	411754
陈颖	159937
陈飞	169178
陈鹏	201362
陈默	64360
陈龙	253178
陋习	231172
陋室	159593
陌上	238773
陌生	5348535
陌路	698109
陌陌	107703
降下	237224
降世	76941
降临	1583975
降为	173592
降了	962885
降价	4516697
降伏	60986
降低	6918684
降准	59182
降到	1449169
降压	420215
降噪	261352
降幅	381777
降息	173649
降服	178505
降权	135247
降水	508376
降温	4007396
降火	515979
降生	205247
降糖	120208
降级	1451536
降耗	147106
降职	133166
降脂	76802
降至	615954
降落	747973
降薪	167402
降解	266742
降速	103433
降雨	429887
降雪	336297
降魔	188850
降龙	466326
限于	649184
限价	333785
限位	239565
限值	120686
限制	10375625
限售	129709
限定	1469858
限度	1833330
限时	1551259
限期	642484
限流	100033
限电	333254
限行	484587
限购	751742
限贷	47434
限速	981474
限量	1723347
限额	1110110
陕北	462844
陕南	62182
陕西	5234176
陛下	710674
陡坡	124792
陡峭	137197
陡然	191003
院中	65359
院内	678276
院墙	127086
院士	962770
院外	73690
院子	1612283
院方	138863
院校	2960352
院的	389071
院系	577956
院线	228353
院落	222277
院里	833031
院长	2949576
院门	83903
除了	18189874
除以	992636
除却	176779
除去	1514182
除名	215297
除味	93727
除夕	1022769
除外	2414660
除夜	97456
除尘	479247
除开	315540
除恶	3108
除掉	596108
除权	202574
除此	1309713
除法	238244
除湿	156713
除皱	181953
除臭	162921
除草	932334
除锈	191941
除非	6082679
除魔	333081
陨石	579400
陨落	329400
险些	350092
险境	79440
险峻	116846
险恶	614771
险情	182968
险种	300092
险胜	433460
险资	27894
陪了	361213
陪他	1416524
陪伴	2457009
陪你	11325566
陪同	1278276
陪在	577875
陪她	1819328
陪嫁	209883
陪客	187660
陪床	220811
陪我	9261045
陪护	299201
陪游	198982
陪着	3087860
陪睡	428803
陪练	535383
陪聊	939800
陪葬	371461
陪衬	363548
陪读	254859
陪酒	413618
陪陪	2698237
陴屡	5294
陵园	494845
陵墓	265879
陵水	103390
陵辱	21733
陶冶	607263
陶喆	764112
陶器	482571
陶子	96767
陶然	342870
陶瓷	2451500
陶艺	163717
陶都	123063
陶醉	1251368
陶陶	181085
陷于	123789
陷入	2157499
陷在	172816
陷害	733561
陷得	247978
陷落	73189
陷进	193645
陷阱	2601901
隆之	40465
隆冬	194643
隆昌	157946
隆胸	466230
隆起	283790
隆重	2173852
隆鑫	80349
隆隆	250409
隆鼻	261522
隈汜	91374
隋唐	552020
隋巍	92
隋朝	220805
随之	1276128
随从	216646
随他	811151
随你	4496250
随便	27244875
随军	123914
随到	280
随即	2702849
随县	98841
随口	1411441
随同	186585
随后	3610914
随和	1063969
随喜	87425
随地	734176
随处	668622
随她	270321
随学	54
随州	794435
随心	968912
随性	685790
随想	302934
随意	6337125
随感	140470
随我	591806
随手	1528194
随拍	566152
随时	8964961
随机	6501407
随着	8978309
随礼	408680
随笔	1445189
随缘	2120453
随著	129790
随行	529314
随记	59747
随访	157252
随身	2282896
随车	243249
随队	67742
随风	1777838
隐刺	95843
隐匿	229255
隐去	120900
隐含	471339
隐喻	175581
隐士	331626
隐婚	178528
隐密	22502
隐居	560679
隐形	3900968
隐忍	359453
隐忧	102786
隐性	329652
隐患	2211646
隐情	241047
隐晦	550207
隐现	62799
隐痛	98847
隐瞒	1871063
隐私	3886305
隐秘	654086
隐约	941682
隐者	228130
隐蔽	1478428
隐藏	6790250
隐身	13964373
隐退	291468
隐隐	1546628
隔世	268532
隔了	921556
隔墙	441612
隔壁	5562993
隔夜	588809
隔天	875146
隔层	183452
隔山	377359
隔开	657242
隔得	314798
隔断	800860
隔日	364741
隔板	386105
隔水	107201
隔热	789233
隔着	1326642
隔离	3266719
隔空	187209
隔绝	840966
隔膜	332449
隔著	18145
隔行	383217
隔间	172843
隔阂	881282
隔音	1164038
障碍	3412658
障麇	1000
隧道	1904966
隶书	265737
隶属	565769
隽永	78181
难为	2770377
难么	407142
难买	686579
难了	940764
难事	750113
难于	373971
难产	478140
难以	8034772
难保	600100
难倒	428316
难做	1679193
难免	2470978
难关	812650
难分	357355
难到	57731
难办	1058124
难受	13678126
难吃	2372423
难吗	561154
难听	4575635
难啊	946779
难喝	525211
难堪	800232
难处	1189661
难寻	197855
难平	89628
难度	6282956
难当	315797
难得	8961887
难忍	235191
难忘	2373942
难念	855495
难怪	3884040
难懂	671256
难成	120901
难打	1368882
难找	2517005
难掩	107654
难搞	900677
难改	306449
难料	522582
难易	345523
难有	191633
难杀	324538
难杩	758
难民	1149680
难求	686215
难治	114812
难测	214623
难点	1513895
难熬	1265659
难的	1193755
难看	7171945
难眠	535614
难移	366741
难缠	600992
难考	492167
难耐	758076
难舍	330077
难行	102894
难见	132970
难觅	165705
难解	210811
难言	290582
难讲	260517
难说	2109023
难走	285434
难辨	220134
难过	8758127
难逃	431061
难道	16563196
难闻	438612
难题	3099148
雀巢	719147
雀斑	392360
雀羚	85115
雀跃	247731
雀雀	117560
雁南	241672
雁塔	272693
雄伟	498117
雄厚	665336
雄哥	89685
雄壮	236332
雄心	829489
雄性	544108
雄浑	90000
雄狮	303901
雄起	636397
雄踞	52374
雄辩	296545
雄霸	458920
雄风	375328
雄鸡	88521
雄鹰	493788
雄鹿	193750
雄黄	82541
雅丽	312961
雅俗	136346
雅克	170120
雅兰	123420
雅兴	560646
雅典	510439
雅园	168147
雅培	266574
雅士	229798
雅姿	121226
雅婷	246921
雅子	52146
雅安	495330
雅居	220744
雅座	104839
雅思	1771141
雅昌	142146
雅漾	240829
雅特	52995
雅琪	138840
雅琳	42040
雅石	104310
雅立	6914
雅筑	58601
雅致	552158
雅芳	460392
雅苑	345574
雅莉	96900
雅虎	2458798
雅诗	214928
雅轩	86476
雅阁	1111647
雅雅	172266
雅集	81854
雅韵	159667
雅顿	174707
雅黑	538475
集中	9577934
集会	579310
集体	8428808
集全	121084
集分	79527
集合	7143972
集团	17780705
集市	762425
集成	4066840
集控	68771
集散	314846
集数	173997
集显	273409
集权	243262
集火	259026
集疏	536
集的	160636
集第	45012
集约	224915
集结	724964
集美	645129
集群	768088
集聚	429443
集萃	59454
集藏	12352
集解	27852
集训	621017
集贤	4166
集资	970811
集邮	699130
集采	269158
集锦	999012
集镇	336886
集齐	353721
雇主	390269
雇了	115257
雇人	451347
雇佣	978039
雇员	401013
雇用	184768
雌性	431379
雌雄	535772
雍和	1658
雍容	173718
雍正	690639
雏形	368773
雏田	196456
雏菊	433843
雏鹰	114897
雒神	248
雕像	902046
雕刻	1204403
雕塑	1063907
雕工	50142
雕文	838175
雕琢	252857
雕纹	216431
雕花	339628
雨下	430832
雨丝	172949
雨中	1272356
雨人	156173
雨伞	1576034
雨停	257860
雨儿	116039
雨具	125522
雨刮	248110
雨刷	332795
雨后	929972
雨声	337787
雨夜	623928
雨天	1356529
雨季	854015
雨宫	65052
雨崩	43088
雨巷	94563
雨打	166864
雨晴	243216
雨林	669637
雨果	270135
雨柔	84081
雨桐	106596
雨棚	245593
雨欣	279108
雨水	1463304
雨润	161626
雨涵	190922
雨淋	358915
雨滴	401013
雨点	503338
雨燕	558890
雨田	118783
雨的	305493
雨篷	77336
雨花	223380
雨荨	92159
雨荷	94143
雨落	133206
雨薇	128964
雨虹	71365
雨蝶	148543
雨衣	820609
雨轩	224114
雨辰	251309
雨过	513024
雨里	204887
雨量	195396
雨鑫	14085
雨雪	622952
雨雾	134538
雨露	565975
雨鞋	5459
雪中	708309
雪乡	80493
雪亮	533296
雪人	1495102
雪儿	1838477
雪原	275402
雪后	132352
雪地	1230476
雪域	618085
雪夜	164802
雪天	237090
雪女	166427
雪婷	116331
雪子	82869
雪山	1850307
雪峰	588315
雪崩	227657
雪币	1688
雪影	58166
雪景	706917
雪晴	95417
雪月	115186
雪松	362066
雪梅	799632
雪梨	381410
雪橇	352020
雪水	77311
雪灾	359731
雪狐	163645
雪狼	375867
雪球	587062
雪琪	118590
雪白	569157
雪的	256760
雪睛	231900
雪碧	986172
雪糕	1482855
雪纺	784905
雪舞	148911
雪花	2642687
雪茄	466872
雪莉	173901
雪莲	816483
